Alérgenos,Cantidad Neta:,Cantidad neta del alimento (Formato texto libre):,Código EAN Producto:,Declaración Alérgeno:,Declaración Nutricional:,Descripción de la variante de producción:,Descripción del rango de raciones:,Descripción producto,Descripción:,Dirección Proveedor:,Fecha efectiva de la variante de producción:,Instrucciones Uso:,Lista Ingredientes:,Marca:,Menciones Obligatorias:,Modo de empleo:,Nombre Alimento:,Nombre Proveedor:,Número Raciones:,Pais Origen:,Peso Neto:,Porcentaje Alcohol:,Variedad:,child_1_cat,child_2_cat,child_3_cat,child_4_cat,child_5_cat,price,product_id,root_cat
"['nata', 'queso', 'queso', 'huevo', 'leche', 'queso', 'queso', 'leche', 'leche', 'queso', 'queso', 'queso', 'gluten']",180 g,,08480000174093,,,,," SALSA FRESCA QUESOS, HACENDADO, SOBRE 180 g",SALSA FRESCA HACENDADO SALSA 4 QUESOS 180 GR.,"Avda Diagonal 468, 4-C. Barcelona. España",,"Agua, nata ligera 21%, queso emmental 6%, queso grana padano 4% (contiene huevo), suero de leche en polvo, queso fundido 3,5% (queso, almidón modificado de patata, agua, suero de leche, proteína de leche, sal, sal de fundido: citrato de sodio, conservador: sorbato potásico), vino blanco, queso gruyere 2%, almidón modificado de tapioca, queso fundido en polvo 1% (queso azul, sal de fundido: fosfato disódico, sal), sal, corrector de acidez: ácido cítrico, conservador: sorbato potásico, espesante: goma xantana, aroma (contiene gluten), pimienta blanca.","['Agua', ' nata ligera 21%', ' queso emmental 6%', ' queso grana padano 4% (contiene huevo)', ' suero de leche en polvo', ' queso fundido 3', '5% (queso', ' almidón modificado de patata', ' agua', ' suero de leche', ' proteína de leche', ' sal', ' sal de fundido: citrato de sodio', ' conservador: sorbato potásico)', ' vino blanco', ' queso gruyere 2%', ' almidón modificado de tapioca', ' queso fundido en polvo 1% (queso azul', ' sal de fundido: fosfato disódico', ' sal)', ' sal', ' corrector de acidez: ácido cítrico', ' conservador: sorbato potásico', ' espesante: goma xantana', ' aroma (contiene gluten)', ' pimienta blanca.']",Hacendado,,"Conservar en el frigorífico entre 2ºC y 4ºC. Una vez abierto, conservar tapado en el frigorífico y consumir antes de 3 días.",SALSA FRESCA 4 QUESOS,"COMERCIAL GALLO, S.A.U.",,España,,,,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 KILO: 7,17 Euros",17409,ALIMENTACION
"['vino', 'nata', 'proteína se suero', 'lácteos', 'sulfitos', 'huevo', 'soja', 'mostaza', 'pescado', 'piñones']",200 g,,08480000174147,,,,," SALSA FRESCA SETAS, HACENDADO, SOBRE 200 g",Salsas Frescas Setas 200g,"Pol. Ind. El Ramal, Crta. de Sartaguda, 10 - 31580 Lodosa (Navarra)",,Sin gluten.,"['Agua', ' sofrito de setas (39%) (champiñón (53%)', ' aceite de girasol', ' boletus (13%)', ' cebolla y  vino blanco)', ' nata (24%)', ' almidón modificado de maíz', ' concentrado de proteína se suero', ' sal', ' potenciador del sabor: glutamato monosódico', ' aroma', ' colorante: E-171', ' conservante: sorbato potásico', ' estabilizante: goma xantana y pimienta negra.  Contiene productos lácteos y sulfitos. Puede contener trazas de huevo', ' soja', ' mostaza', ' pescado y piñones.']",Hacendado,"Agua, sofrito de setas (39%) (champiñón (53%), aceite de girasol, boletus (13%), cebolla y  vino blanco), nata (24%), almidón modificado de maíz, concentrado de proteína se suero, sal, potenciador del sabor: glutamato monosódico, aroma, colorante: E-171, conservante: sorbato potásico, estabilizante: goma xantana y pimienta negra.  Contiene productos lácteos y sulfitos. Puede contener trazas de huevo, soja, mostaza, pescado y piñones.","Conservar en el frigorífico entre 1°C y 5°C.  Una vez abierto, consumir en dos días",Salsa Fresca Setas,Productos Naturales de la Vega S.L.U,,,,,,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 KILO: 7,00 Euros",17414,ALIMENTACION
"['nata', 'queso', 'queso', 'queso', 'leche', 'leche', 'leche', 'leche', 'huevo']",140 g,,08480000174109,,,,," SALSA FRESCA TRUFA, HACENDADO, SOBRE 140 g",HACENDADO SALSA TRUFA 140G,"Avda Diagonal 468, 4-C. Barcelona. España",,"Agua, nata ligera 34%, queso Emmental, queso fundido (queso, almidón modificado de patata, agua, suero de leche, proteína de leche, sal, sales de fundido (citrato de sodio), conservador (sorbato potásico), preparado de trufa 6% (champiñones (Agaricus bisporus), aceite de girasol, trufa de verano (Tuber aestivum) 5%, aceitunas negras, sal, ajo, perejil 0,02%, aroma, corrector de acidez: ácido cítrico), suero de leche en polvo, almidón modificado de tapioca, sal, conservador: sorbato potásico, pimienta negra 0,03%. Alérgenos: Contiene leche. Puede contener trazas de huevo.","['Agua', ' nata ligera 34%', ' queso Emmental', ' queso fundido (queso', ' almidón modificado de patata', ' agua', ' suero de leche', ' proteína de leche', ' sal', ' sales de fundido (citrato de sodio)', ' conservador (sorbato potásico)', ' preparado de trufa 6% (champiñones (Agaricus bisporus)', ' aceite de girasol', ' trufa de verano (Tuber aestivum) 5%', ' aceitunas negras', ' sal', ' ajo', ' perejil 0', '02%', ' aroma', ' corrector de acidez: ácido cítrico)', ' suero de leche en polvo', ' almidón modificado de tapioca', ' sal', ' conservador: sorbato potásico', ' pimienta negra 0', '03%. Alérgenos: Contiene leche. Puede contener trazas de huevo.']",Hacendado,,"Conservar en el frigorífico entre 2ºC y 4ºC. Una vez abierto, conservar tapado en el frigorífico y consumir antes de 3 días.",SALSA FRESCA CON PREPARADO DE TRUFA,"COMERCIAL GALLO, S.A.U.",,España,,,,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 KILO: 10,71 Euros",17410,ALIMENTACION
[],200 g,,08436008522015,,,,," SALSA MANGO PARA DIPEAR FRESCA, VARIOS, TARRINA 200 g",Mango Dip 200 g,Finca El Molino s/n - 29792 Valle Niza (Málaga),,Envasado en atmósfera protectora.,"['Mango 90%', ' miel', ' cebolla y ajo deshidratado', ' pimiento rojo deshidratado', ' jalapeño', ' zumo de limon en polvo', ' mezcla de especias y sal.']",Frutas Montosa,"Mango 90%, miel, cebolla y ajo deshidratado, pimiento rojo deshidratado, jalapeño, zumo de limon en polvo, mezcla de especias y sal.",,Mango Dip,José Luis Montosa SL.,,,,,,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 KILO: 7,95 Euros",3752,ALIMENTACION
"['mostaza', 'mostaza', 'huevo', 'huevo', 'mostaza', 'huevo', 'soja', 'pescado', 'lácteos', 'piñones']",300 ML,,08480000171450,,,,," SALSA VINAGRETA REFRIGERADA, HACENDADO, BOTE 300 cc",Vinagreta Hacendado 300 ml.,"Pol. Ind. El Ramal, Crta. de Sartaguda, 10 - 31580 Lodosa (Navarra)",,Sin gluten.,"['Agua', ' aceite de girasol (28', '6%)', ' vinagre de alcohol (9', '5%)', ' salsa de mostaza (agua', ' vinagre de alcohol', ' mostaza', ' jarabe de glucosa', ' sal', ' almidón modificado de maíz', ' estabilizantes: goma garrofín', ' goma guar y pectina', ' especias', ' acidulante: ácido cítrico', ' conservantes: sorbato potásico y benzoato sódico y aroma)', ' azúcar', ' pasta de ajo (ajo y sal)', ' sal', ' almidón modificado de maíz', ' yema de huevo (yema de huevo pasteurizada y sal)', ' colorante: E-171', ' estabilizante: goma xantana', ' pimienta negra', ' perejil y conservante: sorbato potásico.  Contiene mostaza y huevo. Puede contener trazas de soja', ' pescado', ' productos lácteos y piñones.']",Hacendado,"Agua, aceite de girasol (28,6%), vinagre de alcohol (9,5%), salsa de mostaza (agua, vinagre de alcohol, mostaza, jarabe de glucosa, sal, almidón modificado de maíz, estabilizantes: goma garrofín, goma guar y pectina, especias, acidulante: ácido cítrico, conservantes: sorbato potásico y benzoato sódico y aroma), azúcar, pasta de ajo (ajo y sal), sal, almidón modificado de maíz, yema de huevo (yema de huevo pasteurizada y sal), colorante: E-171, estabilizante: goma xantana, pimienta negra, perejil y conservante: sorbato potásico.  Contiene mostaza y huevo. Puede contener trazas de soja, pescado, productos lácteos y piñones.",Conservar entre 1°C y 5°C. Una vez abierto consumir antes de 10 días,Vinagreta,Productos Naturales de la Vega S.L.U,,,,,,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 LITRO: 4,83 Euros",17145,ALIMENTACION
[],290 g,Varios,08436534687189,,,,," TOMATE NATURAL RALLADO, VARIOS, TARRINA 290 g",Tomate rallado,"La Font, 1 - 03550 - San Juan de Alicante",,Conservar entre 1 y 4 °C. Una vez abierto consérvese en el frigorífico durante un periodo máximo de 48 horas.,['Tomate'],Sanflavino,,,Tomate natural rallado,Bonnysa Agroalimentaria S.A.,,España,,,Tomate,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 KILO: 4,45 Euros",69938,ALIMENTACION
,290 g,,08437006837002,,,,," TOMATE NATURAL RALLADO, VARIOS, TARRINA 290 g",Tomate Rallado,"c/ La Font, 1 - 03550 San Juan (Alicante)",,,Tomate fresco,Chanita,,,,Bonnysa Agroalimentaria S.A.,,España,,,,ALIÑOS Y CONDIMENTOS,SALSAS REFRIGERADAS Y CONGELADAS,none,none,none,"1 KILO: 4,45 Euros",69938,ALIMENTACION
['Contiene sulfitos'],250 g,,08480000049650,,Sin gluten.  Este producto contiene únicamente los azúcares procedentes de la manzana y de la uva usada en su fabricación. No contiene azúcares procesados tales como sacarosa o jarabe de glucosa.,,," VINAGRE BALSAMICO DE MANZANA CREMA, HACENDADO, BOTELLA 250 g",Crema de Vinagre Balsámico de Manzana 250 g,"Av. Murcia 61, 30110 Cabezo de Torres (Murcia)",,Sin sodio o sal añadidos. Bajo contenido en grasa. Sin azúcares añadidos. Contiene los azúcares naturalmente presentes.,"['Vinagre de manzana', ' mosto concentrado de uva', ' zumo concentrado de manzana', ' espesante : almidón modificado', ' aroma', ' colorantes : E-133', ' E-150d. Contiene sulfitos']",Hacendado,"Vinagre de manzana, mosto concentrado de uva, zumo concentrado de manzana, espesante : almidón modificado, aroma, colorantes : E-133, E-150d. Contiene sulfitos",,Crema de vinagre balsámico de Manzana,"J.R. Sabater, S.A",,España,,,,ALIÑOS Y CONDIMENTOS,VINAGRES,none,none,none,"1 KILO: 8,60 Euros",4965,ALIMENTACION
['Contiene sulfitos'],250 g,,08480000049087,,El contenido de sal obedece exclusivamente al sodio presente de forma natural en el alimento. Sin gluten.,,," VINAGRE BALSAMICO DE MODENA CREMA, HACENDADO, BOTELLA 250 cc",Crema de vinagre balsámico de Módena Hacendado 250g,"Av. Murcia 61, 30110 Cabezo de Torres (Murcia)",,,"['Mosto concentrado de uva', ' vinagre balsámico de Módena', ' colorante : Caramelo E-150d ', ' espesante : almidón modificado. Contiene sulfitos.']",Hacendado,"Mosto concentrado de uva, vinagre balsámico de Módena, colorante : Caramelo E-150d , espesante : almidón modificado. Contiene sulfitos.",Bajo contenido en grasa. Sin azúcares añadidos. Contiene los azúcares naturalmente presentes.,Crema de Vinagre Balsámico de Módena,"J.R. Sabater, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,VINAGRES,none,none,none,"1 LITRO: 8,60 Euros",4908,ALIMENTACION
['Contiene sulfitos'],250 ML,,08480000049544,,,,," VINAGRE BALSAMICO DE MODENA, HACENDADO, BOTELLA CRISTAL 250 cc",Vinagre Balsámico de Módena Hacendado 250ml,"Av. Murcia 61, 30110 Cabezo de Torres (Murcia)",,,"['Vinagre de vino', ' mosto de uva concentrado ', ' colorante : caramelo E-150d. Contiene sulfitos.']",Hacendado,"Vinagre de vino, mosto de uva concentrado , colorante : caramelo E-150d. Contiene sulfitos.",,Vinagre Balsámico de Módena / Aceto balsamico di Modena Indicación Geográfica Protegida,"J.R. Sabater, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,VINAGRES,none,none,none,"1 LITRO: 5,20 Euros",4954,ALIMENTACION
['dióxido de azufre'],250 ML,,08480000049537,,,,," VINAGRE JEREZ RESERVA, HACENDADO, BOTELLA CRISTAL 250 cc",Vinagre de Jerez Reserva Hacendado 250ml,"Av. Murcia 61, 30110 Cabezo de Torres (Murcia)",,,"['Vinagre de Jerez Reserva ', ' colorante : caramelo E-150d ', ' antioxidante : dióxido de azufre.']",Hacendado,"Vinagre de Jerez Reserva , colorante : caramelo E-150d , antioxidante : dióxido de azufre.",,Vinagre de Jerez Reserva. Denominación de Origen Protegida.,"J.R. Sabater, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,VINAGRES,none,none,none,"1 LITRO: 5,00 Euros",4953,ALIMENTACION
['dióxido de azufre'],1 LT,,08480000049575,,,,," VINAGRE SIDRA MANZANA, HACENDADO, BOTELLA 1 l",Vinagre de manzana Hacendado 1L,"Av. Murcia 61, 30110 Cabezo de Torres (Murcia)",,,"['Vinagre de manzana', '  antioxidante : dióxido de azufre.']",Hacendado,"Vinagre de manzana,  antioxidante : dióxido de azufre.",,Vinagre de Manzana,"J.R. Sabater, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,VINAGRES,none,none,none,unknown,4957,ALIMENTACION
['dióxido de azufre'],500 ML,,08480000049551,,,,," VINAGRE VINO AÑEJO, HACENDADO, BOTELLA CRISTAL 500 cc",Vinagre de vino añejo Hacendado 500ml,"Av. Murcia 61, 30110 Cabezo de Torres (Murcia)",,,"['Vinagre de vino ', ' colorante : caramelo E-150d', ' antioxidante :  dióxido de azufre.']",Hacendado,"Vinagre de vino , colorante : caramelo E-150d, antioxidante :  dióxido de azufre.",,Vinagre de Vino Añejo,"J.R. Sabater, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,VINAGRES,none,none,none,"1 LITRO: 2,50 Euros",4955,ALIMENTACION
[],160 g,,08437014735079,,,,16 cápsulas por bolsa," CAFE CAPSULA CAFE CON LECHE (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE,SA. NO RELACIONADA CON COCATECH,SL)), COCATECH, PAQUETE 16 u",Café con Leche cocatech 160g,"Calle Goya, 15-1°, 28001 Madrid",,Envasado en atmósfera protectora.,"['Leche entera en polvo (72%)', ' café soluble (25%)', ' azúcar \xa0y antiaglomerante E551']",COCATECH,"Leche entera en polvo (72%), café soluble (25%), azúcar  y antiaglomerante E551","Conservar en lugar seco, limpio y fresco",Preparado a base de leche entera en polvo y azúcar y café soluble,"Cocatech, SLU",,España,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 UNIDAD: 0,21 Euros",11062,ALIMENTACION
"['Leche', 'soja']",160 g,16 x 10 g,07613035397934,,,,16 pociones," CAFE CAPSULA CAFE CON LECHE DESCAFEINADO (COMPATIBLE CAFETERA DOLCE GUSTO), DOLCE GUSTO, CAJA 16 u - 160 g",NESCAFÉ® Dolce Gusto® CAFE AU LAIT DECAFFEINATO - 16 Cápsulas de Café descafeinado,"Nestlé España, S.A. Edificio Nestlé 08950 Esplugues de Llobregat (Barcelona) España",,Envasado en atmósfera protectora,"['Ingredientes: Leche en polvo (73', '3%)', ' café soluble (26%)', ' estabilizantes (fosfatos de potasio', ' citratos de sodio)', ' emulgente (lecitina de soja).']",NESCAFÉ Dolce Gusto,"Ingredientes: Leche en polvo (73,3%), café soluble (26%), estabilizantes (fosfatos de potasio, citratos de sodio), emulgente (lecitina de soja).",,Preparado a base de leche en polvo y café soluble descafeinado,"Nestlé España, S.A.",,,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 KILO: 26,56 Euros",11870,ALIMENTACION
[],160 g,,08437014735093,,,,16 cápsulas por bolsa," CAFE CAPSULA CAFE CON LECHE DESCAFEINADO(COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA GRUPO SOCIETE DES PRODUITS NESTLE, SA.NO RELACIONADA CON COCATEC SL), COCATECH, PAQUETE 16 u",Café Con Leche Descafeinado cocatech 160g,"Calle Goya, 15-1°, 28001 Madrid",,Envasado en atmósfera protectora.,"['Leche entera en polvo (70%)', ' café soluble descafeinado (27%)', ' azúcar', ' antiaglomerante (E551)']",COCATECH,"Leche entera en polvo (70%), café soluble descafeinado (27%), azúcar, antiaglomerante (E551)","Conservar en lugar seco, limpio y fresco",Preparado a base de leche entera en polvo y azúcar y café soluble descafeinado,"Cocatech, SLU",,España,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 UNIDAD: 0,21 Euros",11063,ALIMENTACION
[],0.184 KG,,08711000502518,,,,," CAFE CAPSULA CAFE CON LECHE MARCILLA (COMPATIBLE CAFETERA TASSIMO), TASSIMO, PAQUETE 16 u",TASSIMO MARCILLA CAFÉ CON LECHE,"Oosterdoksstraat 80, 1011 DK Amsterdam The Netherlands",,Envasado en atmósfera protectora.,"['Ingredientes: LECHE desnatada en polvo (32%)', ' azúcar', ' jarabe de glucosa', ' café soluble (15%)', ' grasa de coco totalmente hidrogenada', ' proteínas de LECHE', ' estabilizante (E340)', ' antiaglomerante (E551)', ' emulgentes (E471', ' E433).']",Tassimo Marcilla,"Ingredientes: LECHE desnatada en polvo (32%), azúcar, jarabe de glucosa, café soluble (15%), grasa de coco totalmente hidrogenada, proteínas de LECHE, estabilizante (E340), antiaglomerante (E551), emulgentes (E471, E433).",,Preparado para bebida con café soluble y leche desnatada en polvo,JACOBS DOUWE EGBERTS B.V.,16,,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 UNIDAD: 0,27 Euros",11871,ALIMENTACION
[],132.8 g,,08711000500613,,,,," CAFE CAPSULA CAFE LARGO MARCILLA (COMPATIBLE CAFETERA TASSIMO), TASSIMO, PAQUETE 16 u",TASSIMO MARCILLA CAFÉ LARGO,"Oosterdoksstraat 80, 1011 DK Amsterdam The Netherlands",,Envasado en atmósfera protectora.,,Tassimo Marcilla,['Envasado en atmósfera protectora.'],,Café molido de tueste natural.,JACOBS DOUWE EGBERTS B.V.,16,,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 UNIDAD: 0,27 Euros",11872,ALIMENTACION
"['Leche', 'soja']",186.4 g,,07613036271882,,,,Contiene 8 porciones," CAFE CAPSULA CAPPUCCINO (COMPATIBLE CAFETERA DOLCE GUSTO), DOLCE GUSTO, CAJA 8+8 u - 186,4 g",NESCAFÉ® Dolce Gusto® CAPPUCCINO- 16 Cápsulas de Café 186.4g,Edificio Nestlé 08950 Esplugues de Llobregat (Barcelona),,Envasado en atmósfera protectora.,"['Cáspula de leche: Leche en polvo (82', '4%)', ' azúcar. Puede contener soja. Cápsula de café: Café molido de tueste natural.']",NESCAFÉ Dolce Gusto,"Cáspula de leche: Leche en polvo (82,4%), azúcar. Puede contener soja. Cápsula de café: Café molido de tueste natural.",,Café molido de tueste natural y leche en polvo con azúcar.,"Nestlé España, S.A.",,,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 KILO: 22,85 Euros",11899,ALIMENTACION
"['Leche', 'soja']",100.8 g,,07613032396350,,,,16 porciones," CAFE CAPSULA CORTADO (COMPATIBLE CAFETERA DOLCE GUSTO), DOLCE GUSTO, CAJA 16 u - 100 g",NESCAFÉ® Dolce Gusto® CORTADO - 16 Cápsulas de Café,"Nestlé España, S.A., C/Clara Campoamor nº2, 08950 Esplugues de Llobregat, Barcelona.",,Envasado en atmósfera protectora.,"['Leche en polvo (61', '7%)', ' café soluble (36', '5%)', ' estabilizantes (fosfato dipotásico', ' citratos de sodio)', ' emulgente (leticina de soja).']",NESCAFÉ Dolce Gusto,"Leche en polvo (61,7%), café soluble (36,5%), estabilizantes (fosfato dipotásico, citratos de sodio), emulgente (leticina de soja).",,Preparado a base de leche en polvo y café soluble.,"Nestlé España, S.A.",,España,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 KILO: 42,50 Euros",11785,ALIMENTACION
[],100.8 g,,08437014735086,,,,16 cápsulas por bolsa," CAFE CAPSULA CORTADO (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE, SA. NO RELACIONADA CON COCATECH,SL.)), COCATECH, PAQUETE 16 u",Cortado cocatech 100.8g,"Calle Goya, 15-1°, 28001 Madrid",,Envasado en atmósfera protectora.,"['Leche entera en polvo (61%)', ' café soluble (36', '5%)', ' azúcar y antiaglomerante E551']",COCATECH,"Leche entera en polvo (61%), café soluble (36,5%), azúcar y antiaglomerante E551","Conservar en lugar seco, limpio y fresco",Preparado a base de leche entera en polvo y azúcar y café soluble,"Cocatech, SLU",,España,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 UNIDAD: 0,21 Euros",11065,ALIMENTACION
"['Leche', 'soja']",99.2 g,16 cap. x6.2g,07613033494314,,,,16 cápsulas (el envase contiene 16 porciones)," CAFE CAPSULA  CORTADO DESCAFEINADO (COMPATIBLE CAFETERA DOLCE GUSTO), DOLCE GUSTO, CAJA 16 u - 99 g",NESCAFÉ® Dolce Gusto® CORTADO DESCAFEINADO - 16 Cápsulas de Café,"Avinguda Països Catalans, 51 - 08950 Esplugues de Llobregat (Barcelona)",,Envasado en atmósfera protectora.,"['Leche en polvo (62.7%)', ' café soluble descafeinado (35.5%)', ' estabilizantes (fosfato dipotásico', ' citrato trisódico)', ' emulgente (lecitina de soja).']",NESCAFÉ Dolce Gusto,"Leche en polvo (62.7%), café soluble descafeinado (35.5%), estabilizantes (fosfato dipotásico, citrato trisódico), emulgente (lecitina de soja).",,Preparado a base de leche en polvo y café soluble descafeinado,"Nestlé España, S.A.",,,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"100 GR: 4,29 Euros",11839,ALIMENTACION
[],99.2 g,,08437014735109,,,,16 cápsulas por bolsa," CAFE CAPSULA  CORTADO DESCAFEINADO(COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE,SA NO RELACIONADA CON COCATECH,SL), COCATECH, PAQUETE 16 u",Cortado Descafeinado cocatech 99.2g,"Calle Goya, 15-1°, 28001 Madrid",,Envasado en atmósfera protectora.,"['Leche entera en polvo (61.1%)', ' café soluble descafeinado (36.3%)', ' azúcar', ' antiaglomerante (E551)']",COCATECH,"Leche entera en polvo (61.1%), café soluble descafeinado (36.3%), azúcar, antiaglomerante (E551)","Conservar en lugar seco, limpio y fresco",Preparado a base de leche entera en polvo y azúcar,"Cocatech, SLU",,España,,,,CAFES E INFUSIONES,CAFE CAPSULAS,none,none,none,"1 UNIDAD: 0,21 Euros",11066,ALIMENTACION
